Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code,Sentiment
62108,2023-02-28,Non-audited financial statements 01.01. - 31.12.,RZ Tehnicka kontrola AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Техничка контрола АД Скопје,RZK,Neutral
58002,2022-03-01,Non-audited financial statements 01.01. - 31.12.,VV Tikves AD Kavadarci published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ВВ Тиквеш АД Кавадарци,TKVS,Neutral
57998,2022-03-01,Non-audited financial statements 01.01. - 31.12.,Makpromet AD Stip published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макпромет АД Штип,MAKP,Neutral
62100,2023-02-28,Non-audited financial statements 01.01. - 31.12.,Makpromet AD Stip published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макпромет АД Штип,MAKP,Neutral
62096,2023-02-28,Non-audited financial statements 01.01. - 31.12.,Zito Polog AD Tetovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Жито Полог АД Тетово,ZPOG,Neutral
57995,2022-03-01,Non-audited financial statements 01.01. - 31.12.,RZ Uslugi AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Услуги АД Скопје,RZU,Neutral
57994,2022-03-01,Non-audited financial statements 01.01. - 31.12.,Rade Koncar - Aparatna tehnika AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Раде Кончар - Апаратна техника АД Скопје,RDK,Neutral
62091,2023-02-27,Non-audited financial statements 01.01. - 31.12.,Tehnokomerc AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Технокомерц АД Скопје,TEHN,Neutral
57992,2022-03-01,Non-audited financial statements 01.01. - 31.12.,Popova kula AD Demir Kapija published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Попова кула АД Демир Капија,POPK,Neutral
62088,2023-02-27,Non-audited financial statements 01.01. - 31.12.,RZ Inter-Transsped AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Интер-Трансшпед АД Скопје,RZIT,Neutral
62080,2023-02-27,Non-audited financial statements 01.01. - 31.12.,Fustelarko Borec AD Bitola published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Фустеларко Борец АД Битола,FUS,Neutral
57959,2022-03-01,Non-audited financial statements 01.01. - 31.12.,Granit AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Гранит АД Скопје,GRT,Neutral
62076,2023-02-27,Non-audited financial statements 01.01. - 31.12.,Klanica so ladilnik AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Кланица со ладилник АД Струмица,KLST,Neutral
57956,2022-03-01,Non-audited financial statements 01.01. - 31.12.,Ugotur AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Уготур АД Скопје,RUG,Neutral
57950,2022-03-01,Non-audited financial statements 01.01. - 31.12.,FZC 11 Oktomvri AD Kumanovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ФЗЦ 11 Октомври АД Куманово,CEVI,Neutral
57561,2022-01-28,Other price sensitive information,"
	Comments to the (unaudited) nonconsolidated financial statements of NLB Banka AD Skopje for the period 01.01.-31.12.2021. 

Analysis of the financial results of NLB Banka AD Skopje
for the period 01.01-31.12.2021
In the period from 1.1.2021 to 31.12.2021, NLB Banka AD Skopje operated in
accordance with the adopted Business Policy of the Bank for 2021, adjusting the
operations in accordance with the modified market conditions due to the prolonged
effects from the pandemic COVID-19, which brought numerous restrictions in the
domestic and international economy. Observed in the first half of the year, the real
growth of the economy is within the expectations, while in the second half the available
data show further annual growth of economic activity. In such conditions, the goal of
the Bank, as one of the leading financial institutions, is to preserve the high liquidity
and solvency, to maintain the continuity and quality of the services it offers and to
provide financial support to the clients.
In the course of 2021, the Bank achieved positive results through the implementation
of a series of activities related to increasing and improving the offer to customers with
products and payment services. In the analyzed period, the Bank continued to
implement strategic initiatives in investments in digitalization and new technologies, in
order to redirect customers to digital channels as simpler, cheaper and more secure
ways of conducting banking transactions.
Investments in digitalization, improved asset quality, commitment of all employees,
and the achieved excellent financial results achieved last year, were rewarded in 2021
by:
• The financial magazine EMEA at Europe Banking awards 2020 where NLB
Banka AD Skopje was named Best Bank in N. Macedonia.
• European Bank for Reconstruction and Development (EBRD) where NLB
Banka AD Skopje was awarded for its contribution to the success of the green
energy financing program in the resident sector.
In recognition of its successful operation on the Macedonian capital market, at the end
of the year NLB Banka was awarded by the Macedonian Stock Exchange in the
category ""Stock with the highest price increase in 2021"".
Balance Sheet
As of 31.12.2021, the balance amount is 107,709,479 thousand MKD, i.e. increased
by 11,164,266 thousand MKD or 11.6% compared to 31.12.2020.
Cash and cash equivalents amount to 19,704,740 thousand MKD and recorded
increase of 12.1% compared to 31.12.2020.
Loans and receivables from banks decreased by 501,725 thousand MKD compared
to 31.12.2020.
Total Loans to the non-banking sector amount to 65,593,290 thousand MKD and
recorded an increase of 13.1% compared to 31.12.2020. Despite the prolonged
situation with COVID-19 in the country, the credit growth of households and non-
financial legal entities continued to increase during 2021.
Investments in securities amount to 18,341,504 thousand MKD and are increased
by 12.1% compared to 31.12.2020 as a result of increased investment in domestic
government bonds and foreign government bonds and bills.
The foreclosed assets compared to 31.12.2020 decreased by 20.9%. The decrease
is due to regular annual impairments of non-financial assets in accordance with
NBRNM regulations.
1",НЛБ Банка АД Скопје,TNB,Positive
57559,2022-01-28,Non-audited financial statements 01.01. - 31.12.,"
	NLB Banka AD Skopje is publishing the (unaudited) nonconsolidated financial statements for the period 01.01.-31.12.2021.

	 
",НЛБ Банка АД Скопје,TNB,Neutral
58422,2022-04-08,Other price sensitive information,"
	Notice to shareholders for dividend payments for 2021

NOTICE TO SHAREHOLDERS
ALKALOID AD Skopje will start dividend payments for 2021 from 18.05.2022. The date of record
in the register of shareholders, to establish entitlement for dividend is 21.04.2022.
ALKALOID AD Skopje notifies all shareholders (individuals or legal entities) entitled to dividend for
the year 2021 who have not submitted information about their transaction accounts and identification
documents, to contact the Shareholding and Property Issues Office of the Company, at 3104-252, no
later than 13.05.2022.
ALKALOID AD Skopje
Објава:
СЕИ-НЕТ на 19.04.2010 во 13,30
Утрински весник на 05.05.2010",Алкалоид АД Скопје,ALK,Neutral
58412,2022-04-05,Other price sensitive information,"
	 

	05.04.2022 - Komercijalna Banka AD Skopje will start with dividend payment on 27.04.2022

	 

	Komercijalna Banka AD Skopje informs its shareholders that starting from 27.04.2022 it will pay a dividend for 2021. All shareholders of Komercijalna Banka AD Skopje who are registered in the shareholder’s book on April 14, 2022 are entitled to dividend payment for 2021.

	The dividend payment to the legal entities will be made by transferring the funds to their accounts in Komercijalna Banka AD Skopje or another bank.

	Pursuant to the Law on Personal Income Tax, Komercijalna Banka AD Skopje, as a payer of income on the basis of dividend, will calculate and pay the income tax and pay the dividend to individuals by submitting an electronic calculation of gross income and deduction tax. (e-PPD) to the Public Revenue Office through the e-Personal Tax system.

	The E-PPD system does not accept inaccurate and incomplete data. Therefore, all shareholders-natural persons who are not registered in the records of the Public Revenue Office as taxpayers are called to take appropriate measures for their registration in accordance with the procedures of the Public Revenue Office. This especially refers to minors and / or other persons who have not been recipients of taxable income of any kind in the Republic of North Macedonia.

	The funds from the dividend for 2021 through the e-PPD system will be paid to the accounts of individuals in Komercijalna Banka AD Skopje. Exceptions will be persons who have given authorization / instruction to transfer the dividend to an account in another bank. In such a case, Komercijalna Banka AD Skopje will pay the dividend funds through the e-PPD system to the designated account. If a shareholder, resident natural person, has not given such authorization, and wants the dividend to be paid to an account in another bank, can do so by submitting instructions in electronic form, which can be found on the bank's website www.kb.mk in the section ""ABOUT US \ Investor Relations""

	Pursuant to Article 85, paragraph 11, of the Law on Personal Income Tax, the calculation of the dividend income tax realized by participating in the profit in 2021, and paid in 2022, will be submitted to each shareholder registered in the shareholder’s book after the performed dividend payment.

	Additional information can be obtained at the following telephone numbers: (02) 3168 313, 3168 309, 3168 323 and 3168 338.

	 

	Komercijalna Banka AD Skopje

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
57945,2022-02-28,Other price sensitive information,"
 Performance analyses January - December 2021

Alkaloid AD Skopje
PERFORMANCE ANALYSES
For the period January - December 2021
According to the unaudited stand alone and consolidated Income statement for the period January - December
2021, Alkaloid AD Skopje achieved positive financial results.
Accounting policies and evaluation methods
There were no changes in the accounting policies and evaluation methods in the positions of the financial
statements of Alkaloid AD Skopje in 2021.
Total revenues
ThetotalstandalonerevenuesforJanuary-December2021intheamountof10.016.206thousanddenarshave
increased for 4%, compared to 2020. The largest portion of 95% in the total revenues belongs to the sales
revenues, which compared to 2020 have increased for 4%.
ThetotalconsolidatedrevenuesforJanuary-December2021intheamountof13.196.695thousanddenarshave
increased for 5%, compared to 2020. The largest portion of 97% in the total revenues belongs to the sales
revenues, which compared to 2020 have increased for 5%.
Total expenses
The total stand alone expenses for January- December 2021 in the amount of 8.628.364 thousand denars have
increased for 3% compared to 2020.
The total consolidated expenses for January - December 2021 in the amount of 11.736.771 thousand denars
have increased for 5% compared to 2020.
Dividend
The dividends approved by shareholders on April 5th 2021 were 572.541 thousand denars or net-dividend of
360 denars for one ordinary share.
Investments
Thetotalinvestmentsinnon-currentassetsinJanuary-December2021areintheamountof1.186.125thousand
denars.
Borrowings
The total consolidated borrowings as at 31.12.2021 are in the amount of 1.200.203 thousand denars.
Employees
IntheperiodJanuary–December2021Alkaloidrecruited214newemployeesintheR.N.Macedonia.InMarch
2021 the Management board of Alkaloid AD Skopje decided to approve and pay holiday allowance to its
employees equal to 100%ofthe quarterlyaverage net salaryinthe country. The holidayallowance was31,167
denars grossor 28,050 denars net. InDecember 2021, onthe occasionofthe 85thanniversaryofALKALOID,
the Management board ofAlkaloid ADSkopje reacheda decisiononapprovaland paymentofanaward forits
employees. The amountpaid was 28,000 denarsnet.The AlkaloidGroup has2,528 employees,ofwhich1,942
in its Skopje headquarters and 586 in its subsidiaries and representative offices abroad.",Алкалоид АД Скопје,ALK,Positive
57944,2022-02-28,Non-audited financial statements 01.01. - 31.12.,"
 Unaudited consolidated financial statements January - December 2021
",Алкалоид АД Скопје,ALK,Neutral
57943,2022-02-28,Non-audited financial statements 01.01. - 31.12.,"
 Unaudited stand alone financial statements January - December 2021
",Алкалоид АД Скопје,ALK,Neutral
57946,2022-02-28,Non-audited financial statements 01.01. - 31.12.,OKTA AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ОКТА АД Скопје,OKTA,Neutral
57935,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Tehnokomerc AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Технокомерц АД Скопје,TEHN,Neutral
57540,2022-01-27,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Program of Buisiness Policy Measures and Activities and Financial Plan of Komercijalna Banka AD Skopje for 2022.

	 

PROGRAM
OF BUSINESS POLICY MEASURES AND ACTIVITIES
AND FINANCIAL PLAN OF
KOMERCIJALNA BANKA AD SKOPJE FOR 2022
(Summary)
January 2022, Skopje",Комерцијална Банка АД Скопје,KMB,Neutral
57932,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Makedonijaturist AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Македонијатурист АД Скопје,TUM,Neutral
57926,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Kristal 1923 AD Veles published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Кристал 1923 АД Велес,BGO,Neutral
57924,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Makpetrol AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макпетрол АД Скопје,MAK,Neutral
57922,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Stokopromet AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Стокопромет АД Скопје,STOK,Neutral
57921,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Oranzerii Hamzali AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Оранжерии Хамзали АД Струмица,ORAN,Neutral
57919,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Slavej AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Славеј АД Скопје,SLA,Neutral
62065,2023-02-27,Other price sensitive information,"
	Performance analyses January - December 2022

Alkaloid AD Skopje
PERFORMANCE ANALYSES
For the period January - December 2022
According to the unaudited stand alone and consolidated Income statement for the period January - December
2022, Alkaloid AD Skopje achieved positive financial results.
Accounting policies and evaluation methods
There were no changes in the accounting policies and evaluation methods in the positions of the financial
statements of Alkaloid AD Skopje in 2022.
Total revenues
ThetotalstandalonerevenuesforJanuary-December2022intheamountof11.564.455thousanddenarshave
increased for 15%, compared to 2021. The largest portion of 91% in the total revenues belongs to the sales
revenues, which compared to 2021 have increased for 10%.
ThetotalconsolidatedrevenuesforJanuary-December2022intheamountof15.349.814thousanddenarshave
increased for 16%, compared to 2021. The largest portion of 93% in the total revenues belongs to the sales
revenues, which compared to 2021 have increased for 12%.
Total expenses
ThetotalstandaloneexpensesforJanuary-December2022intheamountof10.031.327thousanddenarshave
increased for 16% compared to 2021.
The total consolidated expenses for January - December 2022 in the amount of 13.706.047 thousand denars
have increased for 17% compared to 2021.
Dividend
ThegrossdividendsapprovedbyshareholdersonApril4th2022were629.795thousanddenarsornet-dividend
of396 denarsfor one ordinary share which compared to the paid net-dividend per share for 2020 in amount of
360 denars is an increase of 10%.
Investments
In the January – December 2022 period a total of MKD 1.474.213 thousand denars has been invested in fixed
assets, an increase of 24%.
Borrowings
The total consolidated borrowings as at 31.12.2022 are in the amount of 1.489.667 thousand denars.
Employees
In the period January – December 2022 ALKALOID AD Skopje recruited 187 new employees in the R.N.
Macedonia. In March 2022 the Management Board of ALKALOID AD Skopje decided to approve and pay
holidayallowancetoitsemployeesinamountofMKD30.000net.InDecember2022theManagementBoardof
ALKALOID AD Skopje approved and paid new year’s allowance to its employees in amount of MKD 31,000
net.TheALKALOIDGrouphas2.617employees,ofwhich2.019inthecountryand598initssubsidiariesand
representative offices abroad.",Алкалоид АД Скопје,ALK,Positive
57895,2022-02-28,Other price sensitive information,"
	Notes to the financial results for the year 2021 Cementarnica USJE AD Skopje
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
62064,2023-02-27,Non-audited financial statements 01.01. - 31.12.,"
	Unaudited consolidated financial statements January - December 2022
",Алкалоид АД Скопје,ALK,Neutral
57894,2022-02-28,Non-audited financial statements 01.01. - 31.12.,"
	Cementarnica USJE AD Skopje publishes the non-audited financial statements for the year 2021
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
62063,2023-02-27,Non-audited financial statements 01.01. - 31.12.,"
	Unaudited stand-alone financial statements January - December 2022
",Алкалоид АД Скопје,ALK,Neutral
62070,2023-02-27,Non-audited financial statements 01.01. - 31.12.,Rade Koncar - Aparatna tehnika AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Раде Кончар - Апаратна техника АД Скопје,RDK,Neutral
57917,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Nemetali Ograzden AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Неметали Огражден АД Струмица,NEM,Neutral
57913,2022-02-28,Non-audited financial statements 01.01. - 31.12.,RZ Tehnicka kontrola AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Техничка контрола АД Скопје,RZK,Neutral
62058,2023-02-24,Non-audited financial statements 01.01. - 31.12.,Centralna kooperativna banka AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Централна кооперативна банка АД Скопје,SILB,Neutral
57911,2022-02-28,Non-audited financial statements 01.01. - 31.12.,OILKO KDA Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ОИЛКО КДА Скопје,OILKO,Neutral
57909,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Tutunski kombinat AD Prilep published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Тутунски комбинат АД Прилеп,TUT,Neutral
57880,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Strumicko pole AD s. Vasilevo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Струмичко поле АД с. Василево,SPOL,Neutral
57877,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Moda AD Sveti Nikole published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Мода АД Свети Николе,MODA,Neutral
57872,2022-02-28,Non-audited financial statements 01.01. - 31.12.,Grozd AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Грозд АД Струмица,GRZD,Neutral
57865,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Makosped AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макошпед АД Скопје,MSK,Neutral
57864,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Makosped AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макошпед АД Скопје,MSK,Neutral
57856,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Sigurnosno staklo AD Prilep published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Сигурносно стакло АД Прилеп,SSP,Neutral
57853,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Lotarija na Makedonija AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO,Neutral
57849,2022-02-25,Non-audited financial statements 01.01. - 31.12.,TEAL AD Tetovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ТЕАЛ АД Тетово,TEAL,Neutral
57820,2022-02-25,Other price sensitive information,"
	ALKALOID AD Skopje informs that the unaudited stand alone and consolidated financial statements (Balance Sheet, Income Statement, Statement of Cash Flows and Statement of changes in Equity) for the period January-December 2021 will be published on 28.02.2022.

	 
",Алкалоид АД Скопје,ALK,Neutral
57844,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Debarski bani - Capa AD Debar published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Дебарски бањи - Цапа АД Дебар,DEBA,Neutral
57841,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Centralna kooperativna banka AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Централна кооперативна банка АД Скопје,SILB,Neutral
57839,2022-02-25,Non-audited financial statements 01.01. - 31.12.,BIM AD Sveti Nikole published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,БИМ АД Свети Николе,BIM,Neutral
57836,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Sileks AD Kratovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Силекс АД Кратово,SIL,Neutral
57832,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Zito Polog AD Tetovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Жито Полог АД Тетово,ZPOG,Neutral
61674,2022-12-30,Other price sensitive information,"
	Business plan 2023 - summary

Alkaloid AD Skopje
Business Plan for 2023 - summary
December 2022",Алкалоид АД Скопје,ALK,Neutral
57830,2022-02-25,Non-audited financial statements 01.01. - 31.12.,MZT Pumpi AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,МЗТ Пумпи АД Скопје,MZPU,Neutral
57829,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Dimko Mitrev AD Veles published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Димко Митрев АД Велес,DMK,Neutral
61645,2022-12-23,Other price sensitive information,"
	 

	ALKALOID AD Skopje Wins Most Transparent Listed Company and Stock of the Year Awards in 2022

	 

	The Macedonian Stock Exchange awarded ALKALOID AD Skopje with the prestigious award for the Most Transparent Listed Joint Stock Company in 2022 in two categories – selected by market participants and by journalists. The annual award ceremony for the listed companies, the members of the Stock Exchange, and the other participants in the securities market took place on 21.12.2022.

	 

	The award, won 10 years in a row, is a recognition of the company’s high-level corporate governance, transparency of operations, and quality of communication with investors, institutions, media, and the general public.

	 

	Competing with joint-stock companies with a market cap of over 50 million, Alkaloid won two more awards – the Highest Increase in Turnover Award and the Stock of the Year Award. The investment public voted in the poll organised by the MSE and the Faktor Portal.

	 

	Alkaloid continues to achieve positive results in its operations and strives to build a sustainable growth and development model, offering clear and predictable expectations to the community and all stakeholders. In the coming years, we will continue to build upon these segments of our operations.
",Алкалоид АД Скопје,ALK,Positive
61628,2022-12-19,Changes in the managing bodies,"
	Respected,

	We are informing You that due to the expiration of the mandate on 18.12.2022 in accordance with the Decision granting prior consent issued by NBRSM from 18.12.2018 no. 15-29804/7, Mr.Günter Friedl is no longer a member of the Management Board of NLB Banka AD Skopje.

	Best Regards,

	 
",НЛБ Банка АД Скопје,TNB,Neutral
58402,2022-04-04,Other decisions of the shareholders meeting,"
 Other resolutions of the shareholders assembly

Pursuant to Article 395 of the Company Law, at its meeting held on 04.04.2022 the
Assembly of ALKALOID AD Skopje passed the following
RESOLUTION
For Chair of the Assembly of ALKALOID AD Skopje shall be appointed Marija Malova.
Тhe mandate of Chair of the Assembly lasts until the election of Chair of the next Assembly
to be held.
This Resolution becomes effective on the day of its passing.
Assembly of ALKALOID AD Skopje
Chair
Marija Malova",Алкалоид АД Скопје,ALK,Neutral
57538,2022-01-27,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Comments on the unaudited (consolidated and unconsolidated) Income Statement and Balance Sheet for the period 01.01 – 31.12 2021.

	 

Comment on the unconsolidated unaudited Income Statement and Balance
Sheet of Komercijalna Banka AD Skopje for the period 01.01 - 31.12.2021
1. Income Statement
In the period 01.01-31.12.2021, Komercijalna Banka AD Skopje realized a profit before tax
from its operations in the amount of MKD 2,504.6 million compared to MKD 2,067.1 million in
2020, representing an increase of 21.2%. The planned profit for the analyzed period is
realized by 127.1%. Profit tax in 2021 amounts to MKD 200.3 million, while net profit for the
year reported is in the amount of MKD 2,304.3 million, i.e. an increase by 20.5% compared to
last year.
The Bank achieved this solid result from its operations due to the gradual recovery of the
economy from the consequences related to the health and economic crisis caused by the
Covid-19 virus, positively affected by the start of the population vaccination process and the
global economic recovery. At the same time, during 2021, the risks and uncertainties related
to the intensity and duration of the pandemic, as well as to the economic recovery conditioned
by the stagnation in the global supply chains, high rise in energy prices, and inflationary
pressures, remained present.
The profit realized before provisioning, which is an indicator of the Bank's operational
capability to cover the operating expenses, is increased by 0.1% compared to the same
period from the previous year on account of increased income from regular operations, while
other income is reduced due to the decrease in income from capital gains from the sale of
foreclosed assets (MKD 444.1 million in 2021, as opposed to significantly higher income in
the amount of MKD 1,334.4 million in 2020, owing in large part to the sale of foreclosed
property previously owned by clients Prototip DOOEL Skopje, Tehnometal Vardar AD Skopje
and FKN Negotino).
The net impairment of financial assets, as at December 31, 2021, stood at MKD 934.6
million and compared to the same period last year, when it amounted to MKD 1,369.7 million,
notes a decrease of 31.8%. The decrease in the net impairment of financial assets is due to
previously anticipated deterioration of a proportion of the corporate loan portfolio as a
consequence of Covid-19 crisis developments in 2020, while in the reporting period there
were positive developments in the economy and in the Bank's portfolio.
The total operating income realized is in the amount of MKD 5,473.1 million and notes an
increase of 1.6% compared to the same period last year due to increased income from
regular operations.
The net interest income represents a basic component in the formation of the total operating
income. As at 31.12.2021, it amounts to MKD 2,454.6 million, noting a decrease of 1.5%
realized in conditions of reduced interest rates on loans and deposits, a moderately increased
volume of lending as well as significantly increased deposits. Additionally, compared to last
year, net interest income was also affected by reduced interest rates of and placements in
Treasury Bills. The plan for the analyzed period is realized by 95.5%.
The net income from fees and commissions as at 31.12.2021, amounts to MKD 994.8
million and compared to the same period last year notes an increase by 11.5% on account of
a lower basis for comparison during the same period in the previous year, when, because of
the declared pandemic and the countrywide lockdown, the Bank's activities registered a
significant decrease. The plan for the period analyzed is realized by 117.7%.
The net FX gains as at 31.12.2021 amount to MKD 197.4 million and note an increase of
19.6%. The plan for the period is realized by 119.6%.
Other operating income of the Bank as at 31.12.2021 is in the amount of MKD 1,723.9
million and notes a decrease mainly as a result of a reduction in realized income from capital
gains from the sale of foreclosed property. Within this position, the Bank realized a significant
1",Комерцијална Банка АД Скопје,KMB,Positive
57536,2022-01-27,Non-audited financial statements 01.01. - 31.12.,"
	 

	Кomercijalna Banka AD Skopje publishes the unaudited (consolidated) financial statement for the period 01.01. – 31.12 2021.

	The unaudited (consolidated) financial statement of the Bank for the period 01.01 - 31.12 2021 is comprised of the financial statements of Komercijalna banka AD Skopje, as well as of the subsidiary KB Publikum Invest AD Skopje – Investment funds management company, presented as financial statements of a single legal entity.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
57534,2022-01-27,Non-audited financial statements 01.01. - 31.12.,"
	 

	Кomercijalna Banka AD Skopje publishes the unaudited (unconsolidated) financial statement for the period 01.01. – 31.12 2021.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
62054,2023-02-24,Draft decisions for the shareholders meeting,"
	 

	Draft - Decisions for the Shareholders Meeting - 29.03.2023

	 

KOMERCIJALNA BANKA AD SKOPJE
Independent Auditors’ Report and
Separate financial statements
For the year ended 31 December 2022",Комерцијална Банка АД Скопје,KMB,Neutral
58403,2022-04-04,Audited financial statements,"
 Audited financial statements

ALKALOID AD SKOPJE
STATUTORY STAND-ALONE
FINANCIAL STATEMENTS AND
INDEPENDENT AUDITORS’ REPORT
FOR THE YEAR ENDED
DECEMBER 31, 2021
This is an English translation of the original report issued in Macedonian language",Алкалоид АД Скопје,ALK,Neutral
57524,2022-01-27,Other price sensitive information,"
	Calendar of events for 2022

Pursuant to article 40, item (5) from the Listing Rules, hereby we publish the
following:
Calendar of events for 2022
Name of the company: NLB Banka AD Skopje
Published item Week in which the publishing
will be announced
Unaudited Income Statement for period 01.01.- 21.04 - 29.04.2022
31.03
Unaudited financial statements for period 01.01.- 25.07 - 29.07.2022
30.06
Unaudited Income Statement for 01.01.-30.09. 24.10 - 28.10.2022
Unaudited financial statements for period 01.01.- 24.01 - 28.01.2022
31.12
Announcement of the Public call and materials for 04.04 - 12.04.2022
the Annual Shareholders meeting
* In addition to the listed events, the company can announce other events (holding an annual meeting
of shareholders, publishing audited financial statements, etc.).",НЛБ Банка АД Скопје,TNB,Neutral
57505,2022-01-26,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje informs that the unaudited (consolidated and unconsolidated) Income statement with commentary, Balance sheet with commentary, Cash flow statement, Statement of changes in equity and Statement of comprehensive income for the period 01.01 - 31.12.2021 will be published on SEI Net on 27.01.2022 after 15:00 o’clock.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
58400,2022-04-04,Distribution of profit,"
 Resolution on use and distribution of the Company’s profit

Pursuant to Articles 383, 384, 469 (1), 481, 482, 483 and 487 of the Company Law, in
relation to Articles 141 to 147 of the Statute of ALKALOID AD Skopje, at its meeting held on
04.04.2022 the Assembly of ALKALOID AD Skopje passed the following:
RESOLUTION
on use and distribution of the Company’s profit under the Annual Account 2021
1. Part of the profit for dividends and personal
629.795.320
income tax
2. Part of the profit for investment 651.610.383
NET PROFIT 1.281.405.703
This Resolution becomes effective on the day of its passing.
Assembly of ALKALOID AD Skopje
Chair",Алкалоид АД Скопје,ALK,Neutral
