Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code
59160,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Patnicki soobrakaj - Transkop AD Bitola published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Патнички сообраќај - Транскоп АД Битола,TRPS
59153,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Tutunski kombinat AD Prilep published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Тутунски комбинат АД Прилеп,TUT
59151,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Kristal 1923 AD Veles published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Кристал 1923 АД Велес,BGO
59147,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Ugotur AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Уготур АД Скопје,RUG
59146,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Prilepska pivarnica AD Prilep published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Прилепска пиварница АД Прилеп,PPP
59141,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Popova kula AD Demir Kapija published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Попова кула АД Демир Капија,POPK
59113,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,RZ Inter-Transsped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Интер-Трансшпед АД Скопје,RZIT
59491,2022-05-20,Audited financial statements,"
	Audited Financial Statements USJE 2021

",Цементарница УСЈЕ АД Скопје,USJ
61701,2023-01-12,Other price sensitive information,"
	 

	Calendar of events in 2023

In accordance with Article 40 paragraph ( 5 ) of the Listing Rules, we announce the
following:
Calendar of events in 2023 year
Name of the company: KOMERCIJALNA BANKA AD SKOPJE
Type of announcement Week in which the
announcement will be made
Unaudited (unconsolidated) income statement for
the period 01.01.-31.03 from 24.04.2023 to 28.04.2023
Unaudited (consolidated and unconsolidated)
financial statements for the period 01.01.-30.06 from 24.07.2023 to 28.07.2023
Unaudited (unconsolidated) income statement for
the period 01.01.-30.09. from 23.10.2023 to 27.10.2023
Unaudited (consolidated and unconsolidated)
financial statements for the period 01.01.-31.12 from 23.01.2023 to 27.01.2023
Announcement of the Public call and materials for
the Annual Shareholders meeting from 20.02.2023 to 24.02.2023",Комерцијална Банка АД Скопје,KMB
58183,2022-03-21,Draft decisions for the shareholders meeting,"
	Draft decisions for the shareholders meeting 20.04.2022

Pursuant to the provisions of Article 27 of the Statute of MERMEREN KOMBINAT AD
Prilep, the Annual Assembly of shareholders of the Company, at its Meeting held on 20th April
2022, passed the following:
D R A F T D E C I S I O N
on adoption of the annual accounts of
MERMEREN KOMBINAT AD Prilep for the year ended 31 December 2021
Article 1
The annual accounts of MERMEREN KOMBINAT AD Prilep for the year ended 31 December
2021 shall be adopted along with accompanying statements:
 Statement of financial position as at 31 December 2021;
 Statement of comprehensive income as of and for the period 1 January - 31 December
2021;
 Statement of changes in equity;
 Statement of cash flows.
Article 2
According to the statement of financial position as at 31 December 2021 the following
positions are presented:
Assets in denars 2.713.573.296,00 (EUR 44.032.214,00)
Liabilities and shareholders’ equity in denars 2.713.573.296,00 (EUR 44.032.214,00)
Article 3
According to the statement of comprehensive income as of and for the year ended 31
December 2021, the total income is 1.876.416.573,00 denars (EUR 30.447.714,00), and the total
expenditures are 866.999.581,00 denars (EUR 14.068.388,00). The profit before taxation is
1.009.416.991,00 denars (EUR 16.379.326,00), tax on profit is 97.553.311,00 denars (EUR
1.582.951,00) and the realized net profit for the year is 911.863.680,00 denars (EUR
14.796.375,00).
Article 4
This Decision shall enter into force as of the date of its adoption.
Chairman of the Assembly
____________________",Мермерен комбинат АД Прилеп,MERM
58730,2022-04-27,Interested party transaction,"
	Persuant to the Article 460-d of the Law on Trade Companies, Makedonski Telekom AD - Skopje informs that it has effected a transaction with an interested party.

Makedonski Telekom AD – Skopje
NOTIFICATION ON
A TRANSACTION WITH AN INTERESTED PARTY
Pursuant to Article 460-d of the Law on Trade Companies, Makedonski Telekom AD – Skopje (hereinafter
referred to as: “Makedonski Telekom” or “the Company”) hereby notifies that with the Resolution of the
Board of Directors of Makedonski Telekom adopted at the regular meeting held on 15.12.2021, the
continuation of the Framework Cooperation and Service Agreement for Fix Access Shared Service Centre
with Magyar Telekom, as a transaction with an interested party was approved in view of the fact that
Magyar Telekom is the sole shareholder of Stonebridge Communications AD, a shareholder which owns
56.67% of the total number of voting shares issued by Makedonski Telekom.
The Annex for continuation of the Agreement was concluded on 27.04.2022 and refers to 2022 until
31.12.2022, inclusive and it is with the value of EUR 59,000.
Translated by Lingva Ekspert",Македонски Телеком АД Скопје,TEL
58726,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Fakom AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Факом АД Скопје,FAKM
58725,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Geras Cunev Konfekcija AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Герас Цунев Конфекција АД Струмица,GECK
58724,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Geras Cunev Trgovija AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Герас Цунев Трговија АД Струмица,GECT
58722,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Interpromet AD Tetovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Интерпромет АД Тетово,INPR
58720,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Tajmiste AD Kicevo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Тајмиште АД Кичево,TAJM
58718,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Ading AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Адинг АД Скопје,ADI
58710,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Veteks AD Veles published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Ветекс АД Велес,VTKS
58709,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Sileks AD Kratovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Силекс АД Кратово,SIL
58706,2022-04-27,Non-audited profit&loss account 01.01. - 31.03.,Triglav osiguruvane AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Триглав осигурување АД Скопје,VROS
58689,2022-04-27,Other price sensitive information,"
	ALKALOID AD Skopje informs that the unaudited stand alone and consolidated Income Statement for the period January-March 2022 will be published on 28.04.2022 at 09:00 o’clock.
",Алкалоид АД Скопје,ALK
58680,2022-04-26,Non-audited profit&loss account 01.01. - 31.03.,Rudnici Banani AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Рудници Бањани АД Скопје,BANA
58676,2022-04-26,Non-audited profit&loss account 01.01. - 31.03.,GTC AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ГТЦ АД Скопје,GTC
58674,2022-04-26,Non-audited profit&loss account 01.01. - 31.03.,Trgotekstil maloprodazba AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Трготекстил малопродажба АД Скопје,TSMP
58673,2022-04-26,Non-audited profit&loss account 01.01. - 31.03.,Klanica so ladilnik AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Кланица со ладилник АД Струмица,KLST
58669,2022-04-26,Non-audited profit&loss account 01.01. - 31.03.,ZAS AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ЖАС АД Скопје,ZAS
59492,2022-05-20,Dividend Calendar,"
	Decision for profit distribution 2021

",Цементарница УСЈЕ АД Скопје,USJ
58602,2022-04-20,Public call for shareholders meeting,"
	Cementarnica USJE AD Skopje announces public call for Shareholders Assembly 

Page. 1 of 2
Based on article 384 and article 387 of the Trade Companies law, and in connection with article 19 of the
Statute of Cementarnica USJE AD Skopje, as well as the Board of Directors’ Decision number 02-208
dated 19.04.2022
CEMENTARNICA USJE AD SKOPJE
ANNOUNCES AN INVITATION TO THE SHAREHOLDERS OF THE COMPANY TO TAKE PART AT
The Annual Shareholders' Assembly
The Annual Shareholders' Assembly of Cementarnica USJE AD Skopje will be held on 20.05.2022 (Friday),
at 10:00 o’clock, in the business premises of the company at 94 Boris Trajkovski St., Skopje, with the
following
AGENDA
1. Procedural part (Election of a Chairman and person for counting votes),
2. Adopting a Decision on approving the audited Annual Account, the Financial Statements
(standalone and consolidated) and the Report for the operations of the company for the year 2021,
3. Adopting a Decision on approving the work of the members of the Board of Directors for 2021,
4. Adopting a Decision for profit distribution according to the Annual account and Financial
statements for the year 2021,
5. Adopting a Decision for approving interested party transactions,
6. Adopting a Decision for appointing an Auditor for the Annual Account, Financial statements
(standalone and consolidated) and the Report for the operations of Cementarnica Usje AD Skopje for
the year 2022,
7. Adopting a Decision for review and approval of the Report about the operations of the Internal
audit department for the year 2021,
8. Adopting a Decision for verification of the Board of Directors’ Decision for distribution of
advanced dividend for the period January – June 2021,
9. Adopting a Decision for election of Non-executive member of the Board of Directors of
Cementarnica USJE AD Skopje,
10. Adopting a Decision on approving statutory amendment – accession
Each shareholder is entitled to attend in person at the Shareholders' Assembly or may appoint
another person who will represent him/her at the Shareholders' Assembly and may vote on his/her
behalf. The authorized person should have a written Power of Attorney.
The shareholder who shall authorize a representative must immediately inform in writing the
Company for the appointment of his/her representative for the Assembly, through the Company’s
Archive to the Legal Section or electronically at the following e-mail address: violetam@usje.mk.
The shareholder who will not inform the Company for the given authorization shall be deemed
as he/she has not issue any.
Persons with conflict of interests may be appointed as representatives for the Assembly.
TITAN GROUP
CEMENTARNICA “USJE” A.D - SKOPJE
Str. Boris Trajkovski 94, 1000 Skopje, R. North Macedonia, Tel.: + 389 2 2782 500, Sales: 2786 536, Fax: 2786 314
WWW.USJE.COM.MK F2a-P.140/8",Цементарница УСЈЕ АД Скопје,USJ
58599,2022-04-20,Changes in the managing bodies,"
	Cementarnica USJE AD Skopje publishes information on changes of the members of the Board of Directors.

	The function of Non-Executive member of Mr. Thomas Glavas ceases due to submitted resignation.

	Mr. Mario Bracci is elected as Acting Non-Executive member of the Board of Directors of Cementarnica USJE AD Skopje, until the holding of the next Shareholders Assembly.

	 
",Цементарница УСЈЕ АД Скопје,USJ
57784,2022-02-25,Draft decisions for the shareholders meeting,"
	 

	Draft - Decisions for the Shareholders Meeting - 30.03.2022

	 

KOMERCIJALNA BANKA AD SKOPJE
Independent Auditors’ Report and
Separate financial statements
For the year ended 31 December 2021",Комерцијална Банка АД Скопје,KMB
58182,2022-03-21,Public call for shareholders meeting,"
	Announcement for shareholders Annual Assembly 20.04.2022

According to the Law of trade companies and articles 28 and 31 of the Statute of MERMEREN
KOMBINAT AD Prilep (further on referred to as “the Company”), the Board of Directors of
MERMEREN KOMBINAT AD PRILEP
to the shareholders of the Company made the following
ANNOUNCEMENT
For participation at the Annual Assembly of the shareholders
The Annual Assembly of shareholders of MERMEREN KOMBINAT AD Prilep will be held on 20th of April
2022 (Wednesday) at 12:00, at the headquarters of the Company at str. Lece Koteski no.60A, Prilep,
with the following:
AGENDA
A. Procedural part
1. Election of Chairman of the Assembly;
2. Verification of the list of registered shareholders and ascertainment of quorum;
3. Adoption of the minutes of the previous meeting of the Assembly of the shareholders;
4. Adoption of the Agenda.
B. Working part
5. Annual accounts of the Company for the period 01 January till 31 December 2021; with
- Draft-Decision on adoption of the Annual accounts;
6. Financial statements and independent auditor’s report for the year 2021; with
- Draft-Decision on adoption of the Financial statements and auditor’s report;
7. Annual Report on the operations of the Company for the year 2021; with
- Draft-Decision on adoption of the Report;
8. Draft-Decision on allocation of profits for the year 2021;
9. Draft-Decision on determining the dividend amount and dates of dividend payout;
10. Draft-Decision on approval of the work of the members of the Board of Directors;
11. Annual Report of the Internal Auditor for 2021; with
- Draft-Decision on adoption of the Annual Report;
12. Draft-Decision on election auditor’s company for the annual accounts and financial statements of
the Company for the year 2022.
The shareholders are invited to register their participation at the Assembly.
Each shareholder who intends to participate in the Assembly of the Company is obliged to register the
participation (registration form for participation at the Assembly) up to the beginning of the convened
Assembly.
Registration should be submitted to the Company – Legal Department.",Мермерен комбинат АД Прилеп,MERM
58176,2022-03-18,Other price sensitive information,"
 ALKALOID AD Skopje informs that Zhivko Mukaetov, President of the Management Board and Chief Executive Officer of ALKALOID AD Skopje, acquired 400 ordinary shares issued by ALKALOID AD Skopje.
",Алкалоид АД Скопје,ALK
59495,2022-05-20,Interested party transaction,"
	Decision for approving interested party transactions

",Цементарница УСЈЕ АД Скопје,USJ
58593,2022-04-20,Dividend Calendar,"
	5. Decision on determining the dividend amount and dates of dividend payout 20.04.2022

",Мермерен комбинат АД Прилеп,MERM
57764,2022-02-25,Public call for shareholders meeting,"
	 

	Public call for Shareholders Meeting - 30.03.2022

	 

Pursuant to Article 49 and Article 50 of the Statute of Komercijalna Banka AD Skopje,
the Board of Directors of
KOMERCIJALNA BANKA AD SKOPJE
made the following
ANNOUNCEMENT
for participation at the General Meeting of the Bank’s Assembly
The General Meeting of the Assembly of Komercijalna Banka AD Skopje, with its Head
Office in Skopje at Orce Nikolov Str. No.3, is going to be held on 30.03.2022 (Wednesday) at
12:00.
In the interest of respecting the measures to prevent the spread of COVID-19, and in order
to ensure the successful holding of the Annual General Meeting without the physical
presence of shareholders, the shareholders are invited to participate in and vote at the
Assembly by written correspondence or electronic voting, under the following
A G E N D A
1. Election of a Chairman of the Assembly;
2. Election of 5 votes counters;
3. Separate Financial Statements of Komercijalna Banka AD Skopje for 2021, audited
by the Audit Company, with
- Opinion of the Supervisory Board of the Bank
- Draft-Decision on adoption of the separate Financial Statements and the Opinion
of the Supervisory Board;
4. Consolidated Financial Statements of Komercijalna Banka AD Skopje for 2021,
audited by the Audit Company, with
- Opinion of the Supervisory Board of the Bank
- Draft-Decision on adoption of the consolidated Financial Statements and the
Opinion of the Supervisory Board of the Bank;
5. Annual Accounts of Komercijalna Banka AD Skopje for the period 01.01.-
31.12.2021, with
- Draft-Decision on adoption of the Annual Accounts;
6. Consolidated Annual Accounts of Komercijalna Banka AD Skopje for the period
01.01.-31.12.2021, with
- Opinion of the Supervisory Board of the Bank,
- Draft-Decision on adoption of the Consolidated Annual Accounts and the Opinion
of the Supervisory Board;
7. Annual Report on the performance of Komercijalna Banka AD Skopje in 2021; with
- Opinion of the Supervisory Board; and
- Draft-Decision on adoption of the Annual Report and the Opinion of the
Supervisory Board;",Комерцијална Банка АД Скопје,KMB
57780,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Fustelarko Borec AD Bitola published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Фустеларко Борец АД Битола,FUS
57776,2022-02-25,Non-audited financial statements 01.01. - 31.12.,Klanica so ladilnik AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Кланица со ладилник АД Струмица,KLST
57752,2022-02-24,Non-audited financial statements 01.01. - 31.12.,ZAS AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ЖАС АД Скопје,ZAS
57746,2022-02-24,Non-audited financial statements 01.01. - 31.12.,"
	Makedonski Telekom AD Skopje publishes the unaudited Financial Statements for the period January - December 2021.
",Македонски Телеком АД Скопје,TEL
58167,2022-03-18,Changes in the managing bodies,"
	Election of member of the Board of Directors 18.03.2022

",Мермерен комбинат АД Прилеп,MERM
58177,2022-03-18,Non-audited financial statements 01.01. - 31.12.,RZ Uslugi AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Услуги АД Скопје,RZU
58170,2022-03-18,Non-audited financial statements 01.01. - 31.12.,Lotarija na Makedonija AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO
59493,2022-05-20,Other decisions of the shareholders meeting,"
	Decisions adopted at the Annual Shareholders' Assembly - Cementarnica USJE AD Skopje 20.05.2022

",Цементарница УСЈЕ АД Скопје,USJ
59502,2022-05-20,Non-audited profit&loss account 01.01. - 31.03.,FZC 11 Oktomvri AD Kumanovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ФЗЦ 11 Октомври АД Куманово,CEVI
58649,2022-04-26,Audited financial statements,"
	Audited financial statements Mermeren Kombinat AD Prilep 2021

Financial statements
prepared in accordance
with International Financial
Reporting Standards and
Independent Auditor’s
Report
Mermeren Kombinat AD Prilep
31 December 2021",Мермерен комбинат АД Прилеп,MERM
58164,2022-03-17,Draft decisions for the shareholders meeting,"
	 

	At request of National Bank of the Republic of North Macedonia, the Supervisory Board of the Bank made corrections to the Draft-Decision on amendments and supplements to the Statute of Komercijalna Banka AD Skopje, which, together with the Explanation on the corrections made, is presented below:

	 

At request of National Bank of the Republic of North Macedonia, the Supervisory
Board of the Bank made corrections to the Draft-Decision on amendments and
supplements to the Statute of Komercijalna Banka AD Skopje, which, together with
the Explanation on the corrections made, is presented below:
1",Комерцијална Банка АД Скопје,KMB
58595,2022-04-20,Distribution of profit,"
	4. Decision on allocation of profits for the year 2021 20.04.2022

",Мермерен комбинат АД Прилеп,MERM
58160,2022-03-17,Other price sensitive information,"
	NLB Banka AD Skopje informs interested public that it has signed Loan Agreement with European Bank for Reconstruction and Development under:

	- Green Economy Financing Facility in the amount of up to 2 million EUR.

	 
",НЛБ Банка АД Скопје,TNB
58157,2022-03-16,Non-audited financial statements 01.01. - 31.12.,GD Tikves AD Kavadarci published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ГД Тиквеш АД Кавадарци,TIKV
58155,2022-03-16,Non-audited financial statements 01.01. - 31.12.,Edinstvo AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Единство АД Струмица,EDIN
58144,2022-03-15,Non-audited financial statements 01.01. - 31.12.,Vabtek MZT AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Вабтек МЗТ АД Скопје,MZH
58142,2022-03-15,Non-audited financial statements 01.01. - 31.12.,RZ Ekonomika AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Економика АД Скопје,RZE
58133,2022-03-15,Non-audited financial statements 01.01. - 31.12.,"Pekabesko AD Kadino, Ilinden published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.","Пекабеско АД Кадино, Илинден",PKB
58129,2022-03-14,Non-audited financial statements 01.01. - 31.12.,GTC AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ГТЦ АД Скопје,GTC
58123,2022-03-11,Non-audited financial statements 01.01. - 31.12.,RZ Inter-Transsped AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Интер-Трансшпед АД Скопје,RZIT
58118,2022-03-11,Other price sensitive information,"
 ALKALOID AD Skopje informs that Viktor Stojchevski, Member of the Management Board of ALKALOID AD Skopje, acquired 500 ordinary shares issued by ALKALOID AD Skopje.

  
",Алкалоид АД Скопје,ALK
58110,2022-03-10,Non-audited financial statements 01.01. - 31.12.,Makoteks AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макотекс АД Скопје,MAKS
58100,2022-03-09,Non-audited financial statements 01.01. - 31.12.,Trgotekstil maloprodazba AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Трготекстил малопродажба АД Скопје,TSMP
58099,2022-03-08,Non-audited financial statements 01.01. - 31.12.,Vitaminka AD Prilep published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Витаминка АД Прилеп,VIT
58096,2022-03-08,Non-audited financial statements 01.01. - 31.12.,Fakom AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Факом АД Скопје,FAKM
58597,2022-04-20,Other decisions of the shareholders meeting,"
	Decisions Annual Assembly of shareholders of the Company 20.04.2022

",Мермерен комбинат АД Прилеп,MERM
58543,2022-04-19,Non-audited profit&loss account 01.01. - 31.03.,"Pekabesko AD Kadino, Ilinden published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.","Пекабеско АД Кадино, Илинден",PKB
58521,2022-04-18,Changes in the managing bodies,"
	Respected,

	We are informing you that on April 18th, 2022 the National Bank of the Republic of North Macedonia has issued a Decision granting prior consent for Mr Boštjan Kovac to be appointed as a member of the Supervisory Board of NLB Banka AD Skopje, with a term untill September 12th, 2025.

	With respect,

	 
",НЛБ Банка АД Скопје,TNB
57745,2022-02-24,Other price sensitive information,"
	Makedonski Telekom AD Skopje publishes the explanation on the operation for the period January - December 2021.

MAKEDONSKI TELEKOM AD - SKOPJE
Kej 13 Noemvri No. 6, 1000 Skopje, R. North Makedonija
To: Macedonian Stock Exchange AD Skopje
Orce Nikolov 75, 1000 Skopje
Date: February 2022
Subject: Explanation on the operation of Makedonski Telekom AD - Skopje for the
period from 01.01.2021 until 31.12.2021
The following analysis refers to the Unaudited Financial statements of Makedonski Telekom (MKT) for the
period 01.01.2021 - 31.12.2021, prepared in accordance with the International Financial Reporting
Standards (IFRSs).
I Revenues
The sales revenues in 2021 amounted to MKD 11,216,512 thousand, which represents increase of 1.2%
compared to the previous year.
Mobile services
Mobile voice and non-voice services
On the mobile market, MKT has a market share of 48.7% (internal estimation, compared to the 47.8% at
the end of the previous year). The subscribers’ base at the end of 2021 amounts to 1,215 thousand
subscribers and it is increased by 10% compared to the previous year.
At the end of 2021, the revenues from mobile retail voice and mobile non-voice services marked an
increase by 4.9% compared to the previous year.
The increase is mainly due to the higher number of post-paid subscribers as well as the increase of ARPU
(Average Revenue Per User) mostly in residential customers and increase of the roaming revenues due to
reduction of the restrictions related to COVID – 19 pandemic, and on the other hand there is decline of the
revenues from pre-paid due to pre to post migration. There is increase of the revenues from non-voice
services mostly as a result of the increased revenues from mobile internet due to higher usage of bundled
tariff models with non-voce services as well as the increased GPRS traffic in roaming.
The revenues from wholesale voice services at the end of 2021 marked an increase by 6.8% compared to
the previous year mostly due to increased mobile traffic supported by higher volume in international
incoming mobile terminating traffic.
1
MAKEDONSKI TELEKOM AD - SKOPJE
Address: „Kej 13 Noemvri“ no. 6, 1000 Skopje, R. North Macedonia
Phone: +389 2 3100 200 | Fax: +389 2 3100 300 | Call Centre +389 2 122
E-Mail: kontakt@telekom.mk | Internet: www.telekom.mk
Company Reg. No. 5168660 | Principal capital MKD 9.583.887.733,00
ISO 9001, ISO 14001 and ISO 27001 Certified Company",Македонски Телеком АД Скопје,TEL
57737,2022-02-23,Non-audited financial statements 01.01. - 31.12.,Automakedonija AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Аутомакедонија АД Скопје,AUM
57731,2022-02-23,Non-audited financial statements 01.01. - 31.12.,Teteks AD Tetovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Тетекс АД Тетово,TETE
59111,2022-05-03,Other price sensitive information,"
	Makedonski Telekom AD Skopje publishes the explanation on the operation for the period January - March 2022.

MAKEDONSKI TELEKOM AD - SKOPJE
Kej 13 Noemvri No. 6, 1000 Skopje, R. North Makedonija
To: Macedonian Stock Exchange AD Skopje
Orce Nikolov 75, 1000 Skopje
Date: May 2022
Subject: Explanation on the operation of Makedonski Telekom AD - Skopje for the
period from 01.01.2022 until 31.03.2022
The following analysis refers to the Unaudited Income statement of Makedonski Telekom (MKT) for the
period 01.01.2022 - 31.03.2022, prepared in accordance with the International Financial Reporting
Standards (IFRSs).
I Revenues
The sales revenues in the first three months of 2022 amounted to MKD 2,779,180 thousand, which
represents increase of 3.5% compared to the same period of the previous year.
Mobile services
Mobile voice and non-voice services
On the mobile market, MKT has a market share of 48.5% (internal estimation, compared to the 47.9% at
the end of the same period of the previous year). The subscribers’ base at the end of the first three months
of 2022 amounts to 1,213 thousand subscribers and it is increased by 11.4% compared to the same
period of the previous year.
At the end of the first three months of 2022, the revenues from mobile retail voice and mobile non-voice
services marked an increase by 6.2% compared to the same period of the previous year.
The increase is mainly due to the higher number of subscribers, rise of the post-paid subscribers as well
as the increase of ARPU (Average Revenue Per User) mostly in residential customers and increase of the
roaming revenues due to reduction of the restrictions related to COVID – 19 pandemics, and on the other
hand there is decline of the revenues from pre-paid mostly due to pre to post migration. There is increase
of the revenues from non-voice services mostly as a result of the increased revenues from mobile internet
due to higher usage of bundled tariff models with non-voce services as well as the increased GPRS traffic
in roaming.
The revenues from wholesale voice services at the end of the first three months of 2022 marked a decrease
by 4.4% compared to the same period of the previous year.
1
MAKEDONSKI TELEKOM AD - SKOPJE
Address: „Kej 13 Noemvri“ no. 6, 1000 Skopje, R. North Macedonia
Phone: +389 2 3100 200 | Fax: +389 2 3100 300 | Call Centre +389 2 122
E-Mail: kontakt@telekom.mk | Internet: www.telekom.mk
Company Reg. No. 5168660 | Principal capital MKD 9.583.887.733,00
ISO 9001, ISO 14001 and ISO 27001 Certified Company",Македонски Телеком АД Скопје,TEL
57729,2022-02-23,Non-audited financial statements 01.01. - 31.12.,Geras Cunev Trgovija AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Герас Цунев Трговија АД Струмица,GECT
59110,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,"
	Makedonski Telekom AD Skopje publishes the unaudited Income Statement for the period January - March 2022.
",Македонски Телеком АД Скопје,TEL
57727,2022-02-23,Non-audited financial statements 01.01. - 31.12.,Geras Cunev Konfekcija AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Герас Цунев Конфекција АД Струмица,GECK
59109,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Agromehanika AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Агромеханика АД Скопје,AMEH
57716,2022-02-23,Non-audited financial statements 01.01. - 31.12.,Stopanska banka AD Bitola published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Стопанска банка АД Битола,SBT
57712,2022-02-22,Non-audited financial statements 01.01. - 31.12.,Tajmiste AD Kicevo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Тајмиште АД Кичево,TAJM
59107,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Lotarija na Makedonija AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO
57702,2022-02-17,Non-audited financial statements 01.01. - 31.12.,Fruktal Mak AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Фруктал Мак АД Скопје,KONZ
59106,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Lotarija na Makedonija AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO
59094,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Fersped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Фершпед АД Скопје,FER
59092,2022-05-03,Non-audited profit&loss account 01.01. - 31.03.,Hoteli-Metropol AD Ohrid published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Хотели-Метропол АД Охрид,MPOL
